entity_id,segment_id,official_segment_name,official_segment_description,year,quarter,revenue,net_income,operating_income,currency,org_currency,conversion_rate,decimal_conversion,source_extracted_id,source_type,source_original_id,notes,source_uri
sony_corporation,imaging,Imaging Products & Solutions,,2015,,4858951020,,371021971.8,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2014_20F.pdf
sony_corporation,home_entertainment_sound,Home Entertainment & Sound,,2015,,8173949864,,136063101.1,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2014_20F.pdf
sony_corporation,devices,Devices,,2015,,5133464271,,631525750,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2014_20F.pdf
sony_corporation,pictures,Pictures,,2015,,5944738913,,397096096.6,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2014_20F.pdf
sony_corporation,music,Music,,2015,,3622454227,,400027145.7,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2014_20F.pdf
sony_corporation,finance,Financial Services,,2015,,7310250015,,1311556293,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2014_20F.pdf
sony_corporation,other,All Other,,2015,,2680048731,,-701307788.3,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2014_20F.pdf
sony_corporation,mobile_communications,Mobile Communications,,2016,,7610914815,,-416826399.7,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2015_20F.pdf
sony_corporation,games,Game & Network Services,,2016,,10038497645,,601597838.5,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2015_20F.pdf
sony_corporation,imaging,Imaging Products & Solutions,,2016,,4778970018,,489417360,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2015_20F.pdf
sony_corporation,home_entertainment_sound,Home Entertainment & Sound,,2016,,7835865623,,343027738.5,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2015_20F.pdf
sony_corporation,devices,Devices,,2016,,5201526137,,-193910612.9,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2015_20F.pdf
sony_corporation,pictures,Pictures,,2016,,6348463203,,261263679.9,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2015_20F.pdf
sony_corporation,music,Music,,2016,,4076853502,,592472234,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2015_20F.pdf
sony_corporation,finance,Financial Services,,2016,,7233694832,,1062118582,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2015_20F.pdf
sony_corporation,other,All Other,,2016,,1642690386,,13630735.52,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2015_20F.pdf
sony_corporation,mobile_communications,Mobile Communications,,2017,,5106812704,,68961073.1,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2016_20F.pdf
sony_corporation,games,Game & Network Services,,2017,,10729040998,,919704874.3,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2016_20F.pdf
sony_corporation,imaging,Imaging Products & Solutions,,2017,,3876934916,,320630994.9,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2016_20F.pdf
sony_corporation,home_entertainment_sound,Home Entertainment & Sound,,2017,,7015907717,,396940045.3,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2016_20F.pdf
sony_corporation,semiconductors,Semiconductors,,2017,,4475808780,,-52996354,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2016_20F.pdf
sony_corporation,components,Components,,2017,,1172050694,,-410109412,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2016_20F.pdf
sony_corporation,pictures,Pictures,,2017,,6113764074,,-546321779.6,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2016_20F.pdf
sony_corporation,music,Music,,2017,,4278997175,,514276999.1,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2016_20F.pdf
sony_corporation,finance,Financial Services,,2017,,7328430599,,1129159546,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2016_20F.pdf
sony_corporation,other,All Other,,2017,,1372661227,,209386823.8,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2016_20F.pdf
sony_corporation,games,Game & Network Services,,2018,,12540271277,,1204159124,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2017_20F.pdf
sony_corporation,music,Music,,2018,,5324630863,,867007053.1,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2017_20F.pdf
sony_corporation,pictures,Pictures,,2018,,6853788435,,278924608,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2017_20F.pdf
sony_corporation,home_entertainment_sound,Home Entertainment & Sound,,2018,,8289180526,,582417107.1,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2017_20F.pdf
sony_corporation,imaging,Imaging Products & Solutions,,2018,,4390850166,,"508,347,052",usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2017_20F.pdf
sony_corporation,mobile_communications,Mobile Communications,,2018,,4843753718,,-187505727.7,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2017_20F.pdf
sony_corporation,semiconductors,Semiconductors,,2018,,4931792854,,1112869155,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2017_20F.pdf
sony_corporation,finance,Financial Services,,2018,,8285794927,,1214126048,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2017_20F.pdf
sony_corporation,other,All Other,,2018,,2385028789,,-159647191.1,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2017_20F.pdf
sony_corporation,games,Game & Network Services,,2019,,15678728087,,2110708201,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2018_20F.pdf
sony_corporation,music,Music,,2019,,5478624720,,1577386167,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2018_20F.pdf
sony_corporation,pictures,Pictures,,2019,,6695703364,,370445260.8,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2018_20F.pdf
sony_corporation,home_entertainment_sound,Home Entertainment & Sound,,2019,,7839194424,,608389459.3,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2018_20F.pdf
sony_corporation,imaging,Imaging Products & Solutions,,2019,,4548847035,,569756603.1,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2018_20F.pdf
sony_corporation,mobile_communications,Mobile Communications,,2019,,3378813966,,-659051829.7,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2018_20F.pdf
sony_corporation,semiconductors,Semiconductors,,2019,,8.79E+11,,976161494.7,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2018_20F.pdf
sony_corporation,finance,Financial Services,,2019,,8701728283,,1095594963,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2018_20F.pdf
sony_corporation,other,All Other,,2019,,2345744988,,-75494870.17,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2018_20F.pdf
sony_corporation,electronics,Electronics Products & Solutions,,2020,,13377701315,,592153346.7,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2019_20F.pdf
sony_corporation,games,Game & Network Services,,2020,,13037330130,,1617504902,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2019_20F.pdf
sony_corporation,music,Music,,2020,,5694983096,,965787480.4,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2019_20F.pdf
sony_corporation,pictures,Pictures,,2020,,6863885113,,462434067.3,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2019_20F.pdf
sony_corporation,imaging,Imaging & Sensing Solutions,,2020,,6691017026,,1598398804,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2019_20F.pdf
sony_corporation,finance,Financial Services,,2020,,8827423458,,879294391.1,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2019_20F.pdf
sony_corporation,other,All Other,,2020,,1460085084,,110511408.8,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2019_20F.pdf
sony_corporation,corporate,Corporate,,2020,,141486298,,,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2019_20F.pdf
sony_corporation,total,,,1992,,,815950711.9,1200016255,,,,,,,,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1995_20F.txt
sony_corporation,total,,,1993,,,246304749.5,886187556,,,,,,,,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1995_20F.txt
sony_corporation,total,,,1994,,,103915335.3,725569453.6,,,,,,,,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1995_20F.txt
sony_corporation,total,,,1995,,,-1992691012,-1130391108,,,,,,,,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1995_20F.txt
sony_corporation,total,,,1996,,,368519726.1,1596304352,,,,,,,,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1995_20F.txt
sony_corporation,total,,,1997,,,947315509.2,2515555375,,,,,,,,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1996_20F.txt
sony_corporation,total,,,1998,,,1508450169,3533651234,,,,,,,,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1997_20F.txt
sony_corporation,total,,,1999,,,1215828463,2300166997,,,,,,,,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1998_20F.txt
sony_corporation,total,,,2000,,,827525981.3,1634383341,,,,,,,,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1999_20F.txt
sony_corporation,total,,,2001,,,113796284.2,1530591946,,,,,,,,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2000_20F.pdf
sony_corporation,total,,,2002,,,103988367.7,914438793.4,,,,,,,,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2001_20F.pdf
sony_corporation,total,,,2003,,,784626534.5,1259542972,,,,,,,,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2002_20F.pdf
sony_corporation,total,,,2004,,,601183175.1,671760779.8,,,,,,,,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2003_20F.pdf
sony_corporation,total,,,2005,,,1112818170,773759036.9,,,,,,,,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2004_20F.pdf
sony_corporation,total,,,2006,,,898327728.2,1279124844,,,,,,,,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2005_20F.pdf
sony_corporation,total,,,2007,,,410872915.5,571508114.4,,,,,,,,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2006_20F.pdf
sony_corporation,total,,,2008,,,2543551398,2509271235,,,,,,,,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2007_20F.pdf
sony_corporation,total,,,2009,,,-672005298.5,-1547144504,,,,,,,,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2008_20F.pdf
sony_corporation,total,,,2010,,,87985977.44,215801333.6,,,,,,,,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2009_20F.pdf
sony_corporation,total,,,2011,,,-1496495173,1357221399,,,,,,,,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2010_20F.pdf
sony_corporation,total,,,2012,,,-2706176707,-456944313.2,,,,,,,,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2010_20F.pdf
sony_corporation,total,,,2013,,,707582768.7,1562881999,,,,,,,,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2012_20F.pdf
sony_corporation,total,,,2014,,,-467580876.4,179958968.1,,,,,,,,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2013_20F.pdf
sony_corporation,total,,,2015,,,-332844282.7,465590765.9,,,,,,,,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2014_20F.pdf
sony_corporation,total,,,2016,,,1424423287,1998240745,,,,,,,,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2015_20F.pdf
sony_corporation,total,,,2017,,,866418038,1960917683,,,,,,,,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2016_20F.pdf
sony_corporation,total,,,2018,,,3711787923,4984010849,,,,,,,,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2017_20F.pdf
sony_corporation,total,,,2019,,,6555392436,6064933377,,,,,,,,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2018_20F.pdf
sony_corporation,total,,,2020,,,4220328485,5734121912,,,,,,,,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2019_20F.pdf
sony_group_corporation,,,,2021,,,8080213816,6591440143,,,,,,,,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2020_20F.pdf
sony_group_corporation,,,,2022,,,6025399589,8154574504,,,,,,,,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2021_20F.pdf
sony_group_corporation,,,,2023,,,6399888802,8194366017,,,,,,,,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2022_20F.pdf
sony_group_corporation,,,,2024,,,6649964256,8198604929,,,,,,,,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2023_20F.pdf
sony_group_corporation,,,,2025,,,7866654045,9543743921,,,,,,,,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2024_20F.pdf
sony_group_corporation,games,Game & Network Services,,2021,,17672909982,,2321716601,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2020_20F.pdf
sony_group_corporation,music,Music,,2021,,6291367142,,1275929119,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2020_20F.pdf
sony_group_corporation,pictures,Pictures,,2021,,5140160603,,546030031.6,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2020_20F.pdf
sony_group_corporation,electronics,Electronics Products & Solutions,,2021,,12911038820,,944313474.5,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2020_20F.pdf
sony_group_corporation,imaging,Imaging & Sensing Solutions,,2021,,6363348931,,989744736.3,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2020_20F.pdf
sony_group_corporation,finance,Financial Services,,2021,,11273370000,,1116661879,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2020_20F.pdf
sony_group_corporation,other,All Other,,2021,,1333362736,,77130015.65,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2020_20F.pdf
sony_group_corporation,corporate,Corporate,,2021,,74865403.12,,,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2020_20F.pdf
sony_group_corporation,games,Game & Network Services,,2022,,18586257202,,2348157106,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_group_corporation,music,Music,,2022,,7577261754,,1431145812,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_group_corporation,pictures,Pictures,,2022,,8404638830,,1474975853,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_group_corporation,electronics,Electronics Products & Solutions,,2022,,15868785964,,1444776548,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_group_corporation,imaging,Imaging & Sensing Solutions,,2022,,7302344517,,1055700127,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_group_corporation,finance,Financial Services,,2022,,10405330789,,1018478517,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_group_corporation,other,All Other,,2022,,670133236,,121998136.1,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_group_corporation,games,Game & Network Services,,2023,,24005026878,,1696249709,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2022_20F.pdf
sony_group_corporation,music,Music,,2023,,9258758010,,1785137845,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2022_20F.pdf
sony_group_corporation,pictures,Pictures,,2023,,9259246451,,809125617.2,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2022_20F.pdf
sony_group_corporation,entertainment,"Entertainment, Technology & Services",,2023,,16530575012,,1217613453,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2022_20F.pdf
sony_group_corporation,imaging,Imaging & Sensing Solutions,,2023,,8829106974,,1439837187,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2022_20F.pdf
sony_group_corporation,finance,Financial Services,,2023,,9795913389,,1519362250,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2022_20F.pdf
sony_group_corporation,other,All Other,,2023,,490733203.4,,114317701.8,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2022_20F.pdf
sony_group_corporation,games,Game & Network Services,,2024,,28951453909,,1968850850,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2023_20F.pdf
sony_group_corporation,music,Music,,2024,,10982687280,,2046727197,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2023_20F.pdf
sony_group_corporation,pictures,Pictures,,2024,,10128552590,,798588766.9,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2023_20F.pdf
sony_group_corporation,entertainment,"Entertainment, Technology & Services",,2024,,16645532168,,1271471482,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2023_20F.pdf
sony_group_corporation,imaging,Imaging & Sensing Solutions,,2024,,10872654044,,1313143944,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2023_20F.pdf
sony_group_corporation,finance,Financial Services,,2024,,12007013945,,1177684694,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2023_20F.pdf
sony_group_corporation,other,All Other,,2024,,606268206,,10855737.6,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2023_20F.pdf
sony_group_corporation,games,Game & Network Services,,2025,,31680644487,,2814478885,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_group_corporation,music,Music,,2025,,12499857015,,2423916585,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_group_corporation,pictures,Pictures,,2025,,10216022907,,795752705.4,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_group_corporation,entertainment,"Entertainment, Technology & Services",,2025,,16344039745,,1295401598,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_group_corporation,imaging,Imaging & Sensing Solutions,,2025,,12204090119,,"1,771,839,567",usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_group_corporation,finance,Financial Services,,2025,,6318431320,,885611073.4,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_group_corporation,other,All Other,,2025,,653503805.4,,-122099908.7,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
ticketmaster,ticketing,,,1999,,442743000,,,usd,usd,,1.00E+03,sec_edgar,Form 10-K,ticketmaster,,
ticketmaster,personals,,,1999,,8972000,,,usd,usd,,1.00E+03,sec_edgar,Form 10-K,ticketmaster,,
ticketmaster,city_guide,,,1999,,27357000,,,usd,usd,,1.00E+03,sec_edgar,Form 10-K,ticketmaster,,
ticketmaster,other,,,1999,,19458000,,,usd,usd,,1.00E+03,sec_edgar,Form 10-K,ticketmaster,,
ticketmaster,ticketing,,,2000,,5.19E+08,,,usd,usd,,1.00E+03,sec_edgar,Form 10-K,ticketmaster,,
ticketmaster,personals,,,2000,,29122000,,,usd,usd,,1.00E+03,sec_edgar,Form 10-K,ticketmaster,,
ticketmaster,city_guide,,,2000,,50889000,,,usd,usd,,1.00E+03,sec_edgar,Form 10-K,ticketmaster,,
ticketmaster,other,,,2000,,8144000,,,usd,usd,,1.00E+03,sec_edgar,Form 10-K,ticketmaster,,
ticketmaster,ticketing,,,2001,,579679000,,,usd,usd,,1.00E+03,sec_edgar,Form 10-K,ticketmaster,,
ticketmaster,personals,,,2001,,49249000,,,usd,usd,,1.00E+03,sec_edgar,Form 10-K,ticketmaster,,
ticketmaster,city_guide,,,2001,,46107000,,,usd,usd,,1.00E+03,sec_edgar,Form 10-K,ticketmaster,,
ticketmaster,other,,,2001,,149000,,,usd,usd,,1.00E+03,sec_edgar,Form 10-K,ticketmaster,,
ticketmaster,ticketing,,,2006,,1062672000,,,usd,usd,,1.00E+03,sec_edgar,Form 10-K,ticketmaster,,
ticketmaster,ticketing,,,2007,,1240477000,,,usd,usd,,1.00E+03,sec_edgar,Form 10-K,ticketmaster,,
ticketmaster,ticketing,,,2008,,1408820000,,,usd,usd,,1.00E+03,sec_edgar,Form 10-K,ticketmaster,,
ticketmaster,artists_services,,,2008,,45705000,,,usd,usd,,1.00E+03,sec_edgar,Form 10-K,ticketmaster,,
